data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8829482,800,UGA7712,7712,4-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Uganda),Batwa Ethnic Group (Uganda),6,,,0,60,Eastern Africa,Uganda,Western,Rubanda,Rubanda,Rubanda,-1.1846,29.8517,1,Chimp Reports,National,"On 4 February 2022, a group of Batwa held a peaceful demonstration in Rubanda (Rubanda, Western), accusing the government of neglecting them after they were evicted from the forest in 1991 for the creation of a national parks and mountain gorillas reserve [size=no report]",0,1644869102,UGA
8829551,800,UGA7711,7711,4-Feb-22,2022,1,Battles,Armed clash,Police Forces of Uganda (1986-) Anti-Stock Theft Unit,Military Forces of Uganda (1986-),1,Karamajong Ethnic Militia (Uganda),,4,14,Eastern Africa,Uganda,Northern,Napak,Bokora,Lokopo,2.4622,34.3258,2,Independent (Uganda),National,"On 4 February 2022, police and military forces fought with Karimojong militants 4 kilometers away from Lokopo sub-county in Napak district (Northern). One Karimojong warrior was killed.",1,1644869102,UGA
8829552,108,BUR10763,10763,4-Feb-22,2022,1,Violence against civilians,Attack,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Muyinga,Buhinvuza,Muramba,Muramba,-2.9669,30.3544,1,Inzamba,New media,"On 4 February 2022, suspected Imbonerakure attacked and injured a civilian with a machete on Muramba hill (Buhinvuza, Muyinga).",0,1644869102,BDI
8830143,454,MAW999,999,4-Feb-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Malawi),,3,Civilians (Malawi),MRA: Malawi Revenue Authority,7,37,Eastern Africa,Malawi,Central,Dedza,TA Kasumbu,Dedza,-14.3667,34.3333,1,Nyasa Times (Malawi); Maravi Express; Malawi24; Maravi Post; Face of Malawi,National,"On 4 February 2022, the MRA Manager for Dedza Customs was assaulted to death/killed and tied by the neck to the shower by unidentified individuals at his home in the Airfield area of Dedza (Dedza, Central). According to a MRA statement, the victim had a prominent role in the fight against corruption and smuggling. The manager's guard, house worker and ground laborer were arrested for questioning.",1,1644874427,MWI
8830311,174,COM52,52,4-Feb-22,2022,1,Strategic developments,Arrests,Police Forces of Comoros (2016-),,1,Civilians (Madagascar),Refugees/IDPs (Madagascar); Civilians (International); Refugees/IDPs (International),7,17,Eastern Africa,Comoros,Moheli,Fomboni,Fomboni,Fomboni,-12.2875,43.7334,1,L'Express de Madagascar,Regional,"On 4 February 2022, authorities from Comoros, presumed police officers, intercepted a boat transporting 88 illegal migrants at Nioumachoi islets south of Fomboni (Fomboni, Moheli), including 54 people from Madagascar.",0,1644874428,COM
8830337,231,ETH8044,8044,4-Feb-22,2022,1,Battles,Armed clash,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,Military Forces of Ethiopia (2018-),,1,12,Eastern Africa,Ethiopia,Oromia,Guji,Gora Dola,Mormora,5.2333,39.1833,2,Oromiya Media Network,International,"On 4 February 2022, OLF Shane militants ambushed an ENDF military patrol in Saba Boru (unknown location coded to Mormora, Gora Dola, Guji, Oromia), resulting in unknown number of fatalities. An unidentified number of fatalities mentioned in low intensity conflict coded as 3.",3,1644874428,ETH
8830406,404,KEN8140,8140,4-Feb-22,2022,1,Violence against civilians,Abduction/forced disappearance,Police Forces of Kenya (2013-),,1,Civilians (Kenya),Labour Group (Kenya),7,17,Eastern Africa,Kenya,Kilifi,Kilifi South,Shimo La Tewa,Mtwapa,-3.9499,39.745,1,Star (Kenya),National,"On 4 February 2022, 12 men, suspected to be police officers, abducted a 43-year-old carpenter, suspected to have links to terrorism, in Mtwapa (Kilifi South, Kilifi County).",0,1644874428,KEN
8830441,706,SOM36045,36045,4-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Somalia (2017-) Southwest Special Police Forces,,1,12,Eastern Africa,Somalia,Bay,Qansax Dheere,,Qansax Dheere,2.8712,43.0043,1,Undisclosed Source,Local partner-Other,"On 4 February 2022, Al Shabaab militants attacked Southwest Special Police Forces (SWSPF) at an airstrip base in Qansax Dheere town (Qansax Dheere, Bay). There were no casualties. Al Shabaab claimed responsibility.",0,1644874428,SOM
9105711,404,KEN8121,8121,4-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Narok,Transmara West,Shankoe,Kilgoris,-1.0077,34.8806,1,Citizen (Kenya); Twitter,New media-National,"On 4 February 2022, local residents staged a peaceful protest in Kiligoris (Transmara West Narok County), over the poor state of the Kilgoris sub-county hospital. [size=no report]",0,1650311548,KEN
9105712,404,KEN8122,8122,4-Feb-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Women (Kenya),7,47,Eastern Africa,Kenya,Laikipia,Laikipia North,Mugogodo West,Mukogodo,0.4833,36.9333,2,K24; Citizen (Kenya); Twitter,New media-National,"On 4 February 2022, presumed Pokot militia attacked Ewaso centre near Mukogodo (Laikipia North, Laikipia), killing one woman.",1,1650311548,KEN
9195242,108,BUR10864,10864,4-Feb-22,2022,1,Violence against civilians,Attack,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),7,37,Eastern Africa,Burundi,Ngozi,Ngozi,Centre Urbain,Ngozi,-2.9075,29.8306,1,SOS Medias,New media,"On 4 February 2022, the chief of Imbonerakure in Ngozi province and two other Imbonerakure attacked and killed another Imbonerakure in Ngozi town (Ngozi, Ngozi). The reason for the attack is unknown.",0,1652116566,BDI
9238429,706,SOM36036,36036,4-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,AMISOM: African Union Mission in Somalia (2007-) (Kenya),,8,28,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Kolbiyow,-1.1369,41.2174,1,Al Furqaan,National,"On 4 February 2022, overnight, Al Shabaab militants attacked an AMISOM KDF base in Kolbiyow village (Badhaadhe, Lower Juba). There were no casualties. Al Shabaab claimed responsibility.",0,1652725047,SOM
9282104,706,SOM36043,36043,4-Feb-22,2022,1,Explosions/Remote violence,Grenade,Al Shabaab,,2,,,0,20,Eastern Africa,Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,Undisclosed Source; Calamada,Local partner-Other,"On 4 February 2022, Al Shabaab militants threw a hand grenade at the residential house of minister of interior of the Southwest state, near Dr. Ayub Stadium of Bedale village neighborhood in Baidoa town (Baydhaba, Bay). There were no casualties. Al Shabaab claimed responsibility.",0,1653346607,SOM
9284109,706,SOM36041,36041,4-Feb-22,2022,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),Government of Somalia (2017-2022),7,27,Eastern Africa,Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,Radio Dalsan; Undisclosed Source; Radio Risala,Local partner-Other,"On 4 February 2022, Al Shabaab militants shot and killed the youth chairman of Daarusalaam village at the Bukriyey area of Isha village neighborhood in Baidoa town (Baydhaba, Bay). Al Shabaab claimed responsibility.",1,1653348292,SOM
9284117,706,SOM36064,36064,4-Feb-22,2022,1,Strategic developments,Arrests,Police Forces of Somalia (2017-2022),,1,Civilians (Somalia),Former Government of Somalia (2017-2022),7,17,Eastern Africa,Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,Radio Risala; Undisclosed Source,Local partner-Other,"On 4 February 2022, local police forces arrested the former defense minister of the federal government of Somali in Baidoa town (Baydhaba, Bay). The motive of the arrest is due to parliamentary seat #Hop197.",0,1653348292,SOM
9284746,706,SOM36033,36033,4-Feb-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Lower Shabelle,Wanla Weyn,,Bali Doogle,2.6632,44.6979,2,Al Furqaan,National,"On 4 February 2022, overnight, a remoted controlled IED by Al Shabaab militants detonated, targeting a government security forces (SNA) convoy coming from Mogadishu, near Bali Doogle village (Wanla Weyn, Lower Shabelle). Al Shabaab claimed killing several soldiers. Unknown fatalities coded as 3.",3,1653348294,SOM
9284827,706,SOM36034,36034,4-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022) Jubaland Security Force,,1,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Bar-Sanguun,-0.4876,42.1839,1,Al Furqaan,National,"On 4 February 2022, overnight, Al Shabaab militants carried out a hit and run attack against a Jubaland security forces base in Bar-Sanguun village (Kismaayo, Lower Juba). There were no casualties. Al Shabaab claimed responsibility.",0,1653348295,SOM
9285080,706,SOM36044,36044,4-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,Calamada,Subnational,"On 4 February 2022, Al Shabaab militants shot and killed a government soldier (SNA) in Baidoa town (Baydhaba, Bay). Al Shabaab claimed responsibility.",1,1653348295,SOM
9285208,706,SOM36039,36039,4-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Daynile,2.0581,45.3003,1,Calamada,National,"On 4 February 2022, Al Shabaab militants carried out a hit and run attack against government security forces (SNA) at a checkpoint at Garasbaaley village neighborhood in Mogadishu - Daynile (Banadir). One soldier was killed and four others were injured. Al Shabaab claimed responsibility.",1,1653348296,SOM
9285216,706,SOM36040,36040,4-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Somalia (2017-2022) Prison Guards,,1,12,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Dharkenley,2.0095,45.25,1,Calamada,National,"On 4 February 2022, Al Shabaab militants threw a hand grenade at the entrance gate of custodial corps building near Ex-Control-Afgooye in Mogadishu - Dharkenley (Banadir). The security guards opened gunfire after the blast. There were no casualties. Al Shabaab claimed responsibility.",0,1653348296,SOM
9286551,706,SOM36035,36035,4-Feb-22,2022,1,Battles,Armed clash,Military Forces of Somalia (2017-2022) Jubaland Security Force,,1,Al Shabaab,,2,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Buulo Xaaji,-0.632,41.9839,2,Radio Risala,National,"On 4 February 2022, Jubaland security forces in an operation clashed with Al Shabaab militants at hideouts between Abdale Birole and Buulo Xaaji village (Kismaayo, Lower Juba). One militant was killed.",1,1653348300,SOM
9287980,706,SOM36046,36046,4-Feb-22,2022,1,Explosions/Remote violence,Grenade,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Belet Weyne,4.736,45.2043,1,Undisclosed Source,Local partner-Other,"On 4 February 2022, Al Shabaab militants threw a hand grenade at the house of a government logistic soldier (SNA) at the Howlwadaag village in Belet Weyne town (Belet Weyne, Hiraan). There were no casualties. Al Shabaab claimed responsibility.",0,1653348305,SOM
9290095,706,SOM36047,36047,4-Feb-22,2022,1,Battles,Armed clash,Military Forces of Somalia (2017-2022) Jubaland Security Force,,1,Al Shabaab,,2,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Abdale Birole,-0.4906,42.1969,2,Undisclosed Source,Local partner-Other,"On 4 February 2022, Jubaland security forces in an operation clashed with Al Shabaab militants at a hideouts between Yaaq Raar and Abdale Birole village (Kismaayo, Lower Juba). One soldier and three militants were killed.",4,1653348311,SOM
8817252,800,UGA7708,7708,3-Feb-22,2022,1,Protests,Protest with intervention,Protesters (Uganda),Street Traders (Uganda); Government of Uganda (1986-),6,Police Forces of Uganda (1986-),,1,16,Eastern Africa,Uganda,Central,Kampala,Kampala,Kampala,0.3156,32.5656,1,URN (Uganda),National,"On 3 February 2022, KCCA government councillors and street vendors demonstrated in Kampala on Wilson road (Kampala, Central), against criminalization of street traders. Police forces intervened, blocked them and arrested 14 KCCA councillors. [size=no report]",0,1644252032,UGA
8818323,404,KEN8117,8117,3-Feb-22,2022,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),UDA: United Democratic Alliance; ANC: Amani National Congress; FORD-Kenya: Forum for the Restoration of Democracy-Kenya,7,57,Eastern Africa,Kenya,Kilifi,Kilifi North,Sokoni,Kilifi,-3.633,39.85,1,Citizen (Kenya); Kenya Broadcasting Corporation,National,"On 3 February 2022, youths demolished the venue set to hold the Kenya Kwanza Alliance (United Democratic Alliance, Amani National Congress and Ford Kenya) political rally at Kwa Mwango in Kilifi (Kilifi North, Kilifi county), claiming it was being held on a family land without proper approval. [size=no report]",0,1644260438,KEN
8818324,404,KEN8118,8118,3-Feb-22,2022,1,Battles,Armed clash,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Police Forces of Kenya (2013-),,1,14,Eastern Africa,Kenya,Turkana,Turkana East,Kapedo,Napeitom,1.7323,36.0401,1,Citizen (Kenya); Daily Nation (Kenya),National,"On 3 February 2022, about 20 suspected Pokot pastoralist militia overpowered the police in a shoot out, as they attacked Napeitom village (Turkana East, Turkana county). A 30-year-old woman and a seven-year-old boy (grade 2 student) were killed and over 130 sheep and goats stolen during the incident.",2,1644260438,KEN
8818327,454,MAW998,998,3-Feb-22,2022,1,Protests,Peaceful protest,Protesters (Malawi),Labour Group (Malawi),6,,,0,60,Eastern Africa,Malawi,Southern,Blantyre City,Blantyre City,Limbe,-15.809,35.0602,1,Face of Malawi; Nyasa Times (Malawi),National,"On 3 February 2022, Agricultural Development and Marketing Corporation workers gathered at the company's head office in Limbe (Blantyre City, Southern) in a demonstration to demand the payment of late wages. The group held a Board Chairperson to discuss the demand. [size=no report]",0,1644260438,MWI
8818412,706,SOM36029,36029,3-Feb-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,AMISOM: African Union Mission in Somalia (2007-) (Burundi),,8,28,Eastern Africa,Somalia,Middle Shabelle,Jowhar,,Buurane,2.9647,45.5124,1,Al Furqaan,National,"On 3 February 2022, an IED by Al Shabaab militants detonated, targeting AMISOM BNDF in Buurane village (Jowhar, Middle Shabelle). Al Shabaab claimed killing one soldier.",1,1644260439,SOM
8818470,728,SSD8245,8245,3-Feb-22,2022,2,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Jonglei,Fangak,Old Fangak,Old Fangak,9.0675,30.8811,2,Eye Radio (South Sudan),National,"Around 3 February 2022 (as reported), clashes between SPLM-IO and SSPDF took place at or near to Old Fangak (Fangak county, Jonglei state), with four SSPDF soldiers being detained by IO forces before being released to the Red Cross on 3 February. Casualties unknown.",0,1644260439,SSD
8818594,706,SOM36028,36028,3-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,AMISOM: African Union Mission in Somalia (2007-) (Ethiopia),,8,28,Eastern Africa,Somalia,Gedo,Baardheere,,Bardera,2.3385,42.2843,1,Radio Risala,National,"On 3 February 2022, Al Shabaab militants carried out a hit and run attack against an AMISOM ENDF base in Bardera town (Baardheere, Gedo). There were no casualties.",0,1644260439,SOM
8830296,454,MAW1001,1001,3-Feb-22,2022,1,Riots,Violent demonstration,Rioters (Malawi),,5,Civilians (Malawi),,7,57,Eastern Africa,Malawi,Southern,Thyolo,TA Nchilamwela,Khonjeni,-16.0989,35.2691,2,Face of Malawi,National,"On 3 February 2022, Mikate villagers destroyed five houses and crops in gardens in Salubeni village, presumably near Khonjeni (Thyolo, Southern) as the group demanded answers regarding the presumed suicide of a man from Salubeni. On 5 February, the police arrested 14 people involved in the demonstration. [size=no report]",0,1644874428,MWI
8830445,706,SOM36065,36065,3-Feb-22,2022,1,Violence against civilians,Attack,Hawiye-Fiqishini Sub-Clan Militia (Somalia),Pastoralists (Somalia),4,Civilians (Somalia),Pastoralists (Somalia); Unidentified Clan Group (Somalia),7,47,Eastern Africa,Somalia,Togdheer,Buuhoodle,,Buuhoodle,8.2516,46.3157,1,Undisclosed Source,Local partner-Other,"On 3 February 2022, armed pastoralists from Hawiye-Fiqishini sub-clan militia shot and killed a pastoralist in Buuhoodle town (Buuhoodle, Togdheer). The motive was due to clan revenge.",1,1644874428,SOM
8830451,706,SOM36038,36038,3-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Warsangeli Clan Militia (Somalia),,4,24,Eastern Africa,Somalia,Sanaag,Ceerigaabo,,Ceerigaabo,10.6218,47.3681,2,Undisclosed Source,Local partner-Other,"On 3 February 2022, Al Shabaab militants clashed with Warsangeli clan militia in Milxo village 28Km West of Ceerigaabo town (Ceerigaabo, Sanaag). Three militants and one militia were killed. The fighting displaced hundreds of residents.",4,1644874428,SOM
8863146,834,TAZ978,978,3-Feb-22,2022,1,Violence against civilians,Attack,Police Forces of Tanzania (1964-) Prison Guards,,1,Civilians (Tanzania),Prisoners (Tanzania),7,17,Eastern Africa,Tanzania,Morogoro,Kilosa,Tindiga,Kilosa,-6.8298,36.9924,1,Mwananchi,National,"On 3 February 2022, two men accused of stealing an electric saw were tortured and beaten to admit to the crime by a prison guard while in custody in Kilosa (Kilosa, Morogoro) for a second day. One man was taken to the hospital and died from his injured on 7 February 2022.",1,1646090678,TZA
8900751,231,ETH8090,8090,3-Feb-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Eritrea),Refugees/IDPs (Eritrea),7,37,Eastern Africa,Ethiopia,Afar,Kilbati-Zone 2,Berahile,Berahle,13.8617,40.0216,1,VOA,International,"On 3 February 2022, unidentified armed group attacked Berhale refugee camp hosting Eritrean refugees in Berahle (Berahile, Kilbati-Zone 2, Afar), killing at least five refugees. The group also abducted unidentified number of women refugees and looted the camp. Some witnesses stated that TPLF conducted this attack.",5,1647287810,ETH
8978730,728,SSD8254,8254,3-Feb-22,2022,1,Violence against civilians,Attack,Lafon Communal Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Bur,Loronyo,4.6474,32.6486,2,Radio Tamazuj,National,"On 3 February 2022, unknown attackers (suspected of coming from the village of Idali in Lafon county) killed a four year-old child and wounded three other children at an attack in Bur payam of Torit county (Eastern Equatoria state), implied to be at or near to Loronyo. The attack is described as being revenge-based in nature.",1,1649110876,SSD
9105710,404,KEN8116,8116,3-Feb-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Turkana,Turkana South,Lobokat,Kainuk,1.7745,35.506,2,Twitter; Citizen (Kenya),New media-National,"On 3 February 2022, about 20 suspected Pokot pastoralist militia attacked Karenyang and Ecolodge villages in Kainuk (Turkana South, Turkana). More than 3000 livestock were stolen and several people sustained injuries during the incident.",0,1650311548,KEN
9106073,404,KEN8190,8190,3-Feb-22,2022,2,Battles,Armed clash,Al Shabaab,,2,Military Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,2,Somali Memo,Regional,"Around 3 February 2022 (as reported), Al Shabaab militants attacked Kenya security forces at a base near Mandera county, coded as Mandera (Mandera East, Mandera county). Casualties unknown.",0,1650311549,KEN
9284768,706,SOM36031,36031,3-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022) Jubaland Security Force,,1,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Yaaq Shiniile,-0.2008,42.1712,2,Al Furqaan,National,"On 3 February 2022, Al Shabaab militants attacked Jubaland security forces in an operation in Yaaq Rar village near Yaaq Shiniile (Kismaayo, Lower Juba). There were no casualties. Al Shabaab claimed responsibility.",0,1653348295,SOM
9284782,706,SOM36027,36027,3-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022) Jubaland Security Force,,1,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Abdale Birole,-0.4906,42.1969,1,Al Furqaan,National,"On 3 February 2022, Al Shabaab militants attacked a Jubaland security forces base in Abdale Birole village (Kismaayo, Lower Juba). Al Shabaab claimed killing four soldiers and six others were injured.",4,1653348295,SOM
9286829,706,SOM36030,36030,3-Feb-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022) Jubaland Security Force,,1,12,Eastern Africa,Somalia,Gedo,Ceel Waaq,,El Wak,2.7352,41.0177,1,Somali Memo,National,"On 3 February 2022, Al Shabaab militants shot and killed a Jubaland soldier (JISA) in El Wak town (Ceel Waaq, Gedo).",1,1653348301,SOM
